movieId,title,disptitle,year,Fantasy,Mystery,Crime,War,Action,Romance,Children,Thriller,Horror,Documentary,IMAX,Film-Noir,Animation,Drama,Adventure,(no genres listed),Sci-Fi,Musical,Western,Comedy
86028,Henry's Crime,Henry's Crime (2010),12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86059,Hop,Hop (2011),11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
86066,Playing the Victim Izobrazhaya zhertvu,Playing the Victim (Izobrazhaya zhertvu) (2006),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86068,Films to Keep You Awake: The Christmas Tale Películas para no dormir: Cuento de navidad,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
86142,13 Assassins Jûsan-nin no shikaku,13 Assassins (Jûsan-nin no shikaku) (2010),12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86190,Hanna,Hanna (2011),11,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
86237,Connections,Connections (1978),44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86279,Into Eternity,Into Eternity (2010),12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86286,Daffy Duck's Quackbusters,Daffy Duck's Quackbusters (1988),34,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
86290,American: The Bill Hicks Story,American: The Bill Hicks Story (2009),13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
86293,Arthur,Arthur (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86295,Scream 4,Scream 4 (2011),11,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
86298,Rio,Rio (2011),11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
86320,Melancholia,Melancholia (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
86332,Thor,Thor (2011),11,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
86345,Louis C.K.: Hilarious,Louis C.K.: Hilarious (2010),12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86347,Louis C.K.: Chewed Up,Louis C.K.: Chewed Up (2008),14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86355,Atlas Shrugged: Part 1,Atlas Shrugged: Part 1 (2011),11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
86377,Louis C.K.: Shameless,Louis C.K.: Shameless (2007),15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86487,Mildred Pierce,Mildred Pierce (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86504,Voices from the List,Voices from the List (2004),18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86548,Water for Elephants,Water for Elephants (2011),11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86593,African Cats,African Cats (2011),11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
86628,Kill the Irishman,Kill the Irishman (2011),11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86644,"Fast Five Fast and the Furious 5, The","Fast Five (Fast and the Furious 5, The) (2011)",11,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
86668,Louis Theroux: Law & Disorder,Louis Theroux: Law & Disorder (2008),14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86721,Idiots and Angels,Idiots and Angels (2008),14,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
86781,Incendies,Incendies (2010),12,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86815,Soul Surfer,Soul Surfer (2011),11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86817,Something Borrowed,Something Borrowed (2011),11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
86833,Bridesmaids,Bridesmaids (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86835,Priest,Priest (2011),11,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
86864,Mothra Mosura,Mothra (Mosura) (1961),61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
86880,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides (2011),11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
86882,Midnight in Paris,Midnight in Paris (2011),11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86892,The Man from Nowhere,The Man from Nowhere (2010),12,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86898,"Tree of Life, The","Tree of Life, The (2011)",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86911,"Hangover Part II, The","Hangover Part II, The (2011)",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86922,Nothing to Declare Rien à déclarer,Nothing to Declare (Rien à déclarer) (2010),12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86960,Across the Hall,Across the Hall (2009),13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87028,"Roommate, The","Roommate, The (2011)",11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
87192,Attack the Block,Attack the Block (2011),11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
87194,The Way,The Way (2010),12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
87197,Let the Bullets Fly,Let the Bullets Fly (2010),12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87222,Kung Fu Panda 2,Kung Fu Panda 2 (2011),11,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
87232,X-Men: First Class,X-Men: First Class (2011),11,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
87234,Submarine,Submarine (2010),12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
87287,American Grindhouse,American Grindhouse (2010),12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87298,Everything Must Go,Everything Must Go (2010),12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
87304,Beginners,Beginners (2010),12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87306,Super 8,Super 8 (2011),11,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
87413,Bernie,Bernie (1996),26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
87430,Green Lantern,Green Lantern (2011),11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
87444,Elektra Luxx,Elektra Luxx (2010),12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87483,Mr. Popper's Penguins,Mr. Popper's Penguins (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87485,Bad Teacher,Bad Teacher (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87520,Transformers: Dark of the Moon,Transformers: Dark of the Moon (2011),11,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
87522,Larry Crowne,Larry Crowne (2011),11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
87529,Your Highness,Your Highness (2011),11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
87660,Too Big to Fail,Too Big to Fail (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87785,Takers,Takers (2010),12,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87834,My Life as McDull Mak dau goo si,My Life as McDull (Mak dau goo si) (2001),21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
87867,Zookeeper,Zookeeper (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87869,Horrible Bosses,Horrible Bosses (2011),11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87876,Cars 2,Cars 2 (2011),11,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
87960,Between the Folds,Between the Folds (2008),14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88069,Delhi Belly,Delhi Belly (2011),11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88094,Upside Down: The Creation Records Story,Upside Down: The Creation Records Story (2010),12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88108,Monte Carlo,Monte Carlo (2011),11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
88125,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 (2011),11,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
88129,Drive,Drive (2011),11,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
88140,Captain America: The First Avenger,Captain America: The First Avenger (2011),11,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
88163,"Crazy, Stupid, Love.","Crazy, Stupid, Love. (2011)",11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
88179,One Day,One Day (2011),11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88235,"Guard, The","Guard, The (2011)",11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88267,Winnie the Pooh,Winnie the Pooh (2011),11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
88272,"Woman, The","Woman, The (2011)",11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88327,"New One-Armed Swordsman, The Xin du bi dao","New One-Armed Swordsman, The (Xin du bi dao) (1971)",51,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88345,Mike's New Car,Mike's New Car (2002),20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
88356,"Smurfs, The","Smurfs, The (2011)",11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
88405,Friends with Benefits,Friends with Benefits (2011),11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88448,Paper Birds Pájaros de papel,Paper Birds (Pájaros de papel) (2010),12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
88515,Blitz,Blitz (2011),11,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88593,"Yellow Sea, The a.k.a. The Murderer Hwanghae","Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
88672,Our Idiot Brother,Our Idiot Brother (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88697,SUBWAYStories: Tales from the Underground,SUBWAYStories: Tales from the Underground (1997),25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88699,Death Race 2,Death Race 2 (2010),12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
88744,Rise of the Planet of the Apes,Rise of the Planet of the Apes (2011),11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
88746,Terri,Terri (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88785,"Change-Up, The","Change-Up, The (2011)",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88810,"Help, The","Help, The (2011)",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88812,30 Minutes or Less,30 Minutes or Less (2011),11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88911,My Afternoons with Margueritte La tête en friche,My Afternoons with Margueritte (La tête en friche) (2010),12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88932,Final Destination 5,Final Destination 5 (2011),11,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
88954,"Very Harold & Kumar 3D Christmas, A","Very Harold & Kumar 3D Christmas, A (2011)",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89028,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark (2010),12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
89030,Fright Night,Fright Night (2011),11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
89039,Another Earth,Another Earth (2011),11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
89047,Hesher,Hesher (2010),12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89072,Stake Land,Stake Land (2010),12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89085,"Debt, The","Debt, The (2011)",11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
89087,Colombiana,Colombiana (2011),11,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
89090,Bill Cunningham New York,Bill Cunningham New York (2011),11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89118,"Skin I Live In, The La piel que habito","Skin I Live In, The (La piel que habito) (2011)",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89190,Conan the Barbarian,Conan the Barbarian (2011),11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89208,Walled In,Walled In (2009),13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
89281,Birdemic: Shock and Terror,Birdemic: Shock and Terror (2010),12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
89305,"Inbetweeners Movie, The","Inbetweeners Movie, The (2011)",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
89343,Red State,Red State (2011),11,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
89386,Pearl Jam Twenty,Pearl Jam Twenty (2011),11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
89388,I Don't Know How She Does It,I Don't Know How She Does It (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89427,Shark Night 3D,Shark Night 3D (2011),11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
89470,Contagion,Contagion (2011),11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
89492,Moneyball,Moneyball (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89580,Neds,Neds (2010),12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89582,Cold Fish Tsumetai nettaigyo,Cold Fish (Tsumetai nettaigyo) (2010),12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
89586,Phineas and Ferb the Movie: Across the 2nd Dimension,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
89678,Northanger Abbey,Northanger Abbey (2007),15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89745,"Avengers, The","Avengers, The (2012)",10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
89753,Tinker Tailor Soldier Spy,Tinker Tailor Soldier Spy (2011),11,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
89759,"Separation, A Jodaeiye Nader az Simin","Separation, A (Jodaeiye Nader az Simin) (2011)",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89761,"Dangerous Method, A","Dangerous Method, A (2011)",11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
89774,Warrior,Warrior (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89804,"Ides of March, The","Ides of March, The (2011)",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89837,Kill List,Kill List (2011),11,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
89840,Killer Elite,Killer Elite (2011),11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
89862,Bellflower,Bellflower (2011),11,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89864,50/50,50/50 (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
89898,Generation P,Generation P (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
89904,The Artist,The Artist (2011),11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
89939,Gigi,Gigi (1949),73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89945,BlinkyTM,BlinkyTM (2011),11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
90057,Take Shelter,Take Shelter (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90243,Three Outlaw Samurai Sanbiki no samurai,Three Outlaw Samurai (Sanbiki no samurai) (1964),58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90245,Antonio Gaudí,Antonio Gaudí (1985),37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90249,Real Steel,Real Steel (2011),11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
90343,Footloose,Footloose (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
90345,"Thing, The","Thing, The (2011)",11,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
90353,Beautiful Boy,Beautiful Boy (2010),12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90357,Tyrannosaur,Tyrannosaur (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90374,Martha Marcy May Marlene,Martha Marcy May Marlene (2011),11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90376,We Need to Talk About Kevin,We Need to Talk About Kevin (2011),11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90384,Behind Enemy Lines II: Axis of Evil,Behind Enemy Lines II: Axis of Evil (2006),16,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90403,"Three Musketeers, The","Three Musketeers, The (2011)",11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90405,In Time,In Time (2011),11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90428,Margaret,Margaret (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90430,Carnage,Carnage (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
90439,Margin Call,Margin Call (2011),11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90469,Paranormal Activity 3,Paranormal Activity 3 (2011),11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90471,Puncture,Puncture (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90522,Johnny English Reborn,Johnny English Reborn (2011),11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
90524,Abduction,Abduction (2011),11,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90528,This Must Be the Place,This Must Be the Place (2011),11,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90531,Shame,Shame (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90576,What's Your Number?,What's Your Number? (2011),11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90600,Headhunters Hodejegerne,Headhunters (Hodejegerne) (2011),11,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90603,Batman: Year One,Batman: Year One (2011),11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
90630,Miss Representation,Miss Representation (2011),11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90647,Puss in Boots,Puss in Boots (2011),11,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
90717,Tower Heist,Tower Heist (2011),11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90719,J. Edgar,J. Edgar (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90738,"Double, The","Double, The (2011)",11,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90746,"Adventures of Tintin, The","Adventures of Tintin, The (2011)",11,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
90769,Starsuckers,Starsuckers (2009),13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90809,Tomboy,Tomboy (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90863,George Harrison: Living in the Material World,George Harrison: Living in the Material World (2011),11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90866,Hugo,Hugo (2011),11,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
90888,Immortals,Immortals (2011),11,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90890,Jack and Jill,Jack and Jill (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90943,Into the Abyss,Into the Abyss (2011),11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90945,"Sign of Four, The","Sign of Four, The (1987)",35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
91077,"Descendants, The","Descendants, The (2011)",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
91079,Like Crazy,Like Crazy (2011),11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91094,"Muppets, The","Muppets, The (2011)",11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
91104,"Twilight Saga: Breaking Dawn - Part 1, The","Twilight Saga: Breaking Dawn - Part 1, The (2011)",11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
91126,War Horse,War Horse (2011),11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91128,"Rum Diary, The","Rum Diary, The (2011)",11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
91233,Lifted,Lifted (2006),16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
91261,Hipsters Stilyagi,Hipsters (Stilyagi) (2008),14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
91266,Another Cinderella Story,Another Cinderella Story (2008),14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
91273,Bunraku,Bunraku (2010),12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91323,"Sitter, The","Sitter, The (2011)",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91325,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91337,Play the Game,Play the Game (2009),13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91353,Asterix in America a.k.a Asterix Conquers America Astérix et les Indiens,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
91355,Asterix and the Vikings Astérix et les Vikings,Asterix and the Vikings (Astérix et les Vikings) (2006),16,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
91386,Happy Feet Two,Happy Feet Two (2011),11,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
91414,Arthur Christmas,Arthur Christmas (2011),11,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
91470,Violet & Daisy,Violet & Daisy (2011),11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91483,Bullet to the Head,Bullet to the Head (2012),10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91485,"Expendables 2, The","Expendables 2, The (2012)",10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91488,"Snowman, The","Snowman, The (1982)",40,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
91500,The Hunger Games,The Hunger Games (2012),10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
91529,"Dark Knight Rises, The","Dark Knight Rises, The (2012)",10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
91535,"Bourne Legacy, The","Bourne Legacy, The (2012)",10,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
91542,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows (2011),11,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
91571,Coriolanus,Coriolanus (2011),11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
91622,Young Adult,Young Adult (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
91628,New Year's Eve,New Year's Eve (2011),11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91630,Mission: Impossible - Ghost Protocol,Mission: Impossible - Ghost Protocol (2011),11,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
91653,We Bought a Zoo,We Bought a Zoo (2011),11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
91658,"Girl with the Dragon Tattoo, The","Girl with the Dragon Tattoo, The (2011)",11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
91660,"Darkest Hour, The","Darkest Hour, The (2011)",11,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
91666,Last Holiday,Last Holiday (1950),72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
